region,month,NO2_umol_m2
Pateros,2018-11-01,78.03679145763205
Pateros,2018-12-01,74.01377911514967
Pateros,2019-01-01,64.42350940631412
Pateros,2019-02-01,71.98815152184139
Pateros,2019-03-01,90.09936154373484
Pateros,2019-04-01,87.39866555363608
Pateros,2019-05-01,130.6964589530009
Pateros,2019-06-01,110.44532231154368
Pateros,2019-07-01,118.81579252734576
Pateros,2019-08-01,76.2663179157266
Pateros,2019-09-01,92.60117468084978
Pateros,2019-10-01,91.62178725778986
Pateros,2019-11-01,106.62957702945631
Pateros,2019-12-01,83.98923572724506
Pateros,2020-01-01,84.89397042950937
Pateros,2020-02-01,60.89972473730593
Pateros,2020-03-01,75.00593905387028
Pateros,2020-04-01,57.25756902971324
Pateros,2020-05-01,83.03964733756273
Pateros,2020-06-01,82.28459474006581
Pateros,2020-07-01,91.3808637670122
Pateros,2020-08-01,83.15581189843702
Pateros,2020-09-01,106.59728026334369
Pateros,2020-10-01,84.05160529611605
Pateros,2020-11-01,79.78899075234969
Pateros,2020-12-01,94.46955488908202
Pateros,2021-01-01,94.96919224235445
Pateros,2021-02-01,85.90540555024187
Pateros,2021-03-01,76.06974094729468
Pateros,2021-04-01,102.77757689760541
Pateros,2021-05-01,88.94633592134377
Pateros,2021-06-01,127.4896565398987
Pateros,2021-07-01,81.1435373541601
Pateros,2021-08-01,87.70390912460118
Pateros,2021-09-01,96.41056777716794
Pateros,2021-10-01,91.84503767343944
Pateros,2021-11-01,90.6020865864446
Pateros,2021-12-01,83.12211400366844
Pateros,2022-01-01,80.6751987039625
Pateros,2022-02-01,78.48555385148914
Pateros,2022-03-01,95.54134008017141
Pateros,2022-04-01,78.68059705481313
Pateros,2022-05-01,77.6727693863067
Pateros,2022-06-01,104.2557687276318
Pateros,2022-07-01,95.87724420911525
Pateros,2022-08-01,91.81627551547001
Pateros,2022-09-01,97.94088785472968
Pateros,2022-10-01,112.40266024622088
Pateros,2022-11-01,80.44273368775423
Pateros,2022-12-01,89.83772186137861
Pateros,2023-01-01,88.04362538409153
Pateros,2023-02-01,90.47752075609996
Pateros,2023-03-01,84.03523162750417
Pateros,2023-04-01,104.65123195094974
Pateros,2023-05-01,128.8586716706062
Pateros,2023-06-01,107.62643563407967
Pateros,2023-07-01,90.98115796796742
Pateros,2023-08-01,92.88119281259382
Pateros,2023-09-01,109.2769362332698
Pateros,2023-10-01,98.1498593707486
Pateros,2023-11-01,75.86737204987445
Pateros,2023-12-01,66.26963992272383
Pateros,2024-01-01,79.36089208200413
Pateros,2024-02-01,74.5916948907164
Pateros,2024-03-01,71.40284053530989
Pateros,2024-04-01,73.75766581252545
Pateros,2024-05-01,83.5476449200941
Pateros,2024-06-01,103.22384793046119
Pateros,2024-07-01,85.33509796490615
Pateros,2024-08-01,107.58838901784677
Pateros,2024-09-01,85.73037485198651
Pateros,2024-10-01,100.81052316855423
Pateros,2024-11-01,94.8074949207833
Pateros,2024-12-01,79.41884172505709
Pateros,2025-01-01,86.60541878613417
Pateros,2025-02-01,78.48314818332608
Pateros,2025-03-01,68.38448828438439
Pateros,2025-04-01,91.63630352034326
Pateros,2025-05-01,83.51111024891881
Quezon,2018-06-01,47.70843555062593
Quezon,2018-07-01,59.31228773367976
Quezon,2018-08-01,50.30115971330789
Quezon,2018-09-01,51.7583589059847
Quezon,2018-10-01,52.97808499230378
Quezon,2018-11-01,44.712355997989924
Quezon,2018-12-01,49.7399842210502
Quezon,2019-01-01,41.29581346352441
Quezon,2019-02-01,43.95527081171705
Quezon,2019-03-01,48.03038841071277
Quezon,2019-04-01,49.85578653857776
Quezon,2019-05-01,63.869918309377994
Quezon,2019-06-01,59.959985349576414
Quezon,2019-07-01,57.08906785572314
Quezon,2019-08-01,54.532319737753525
Quezon,2019-09-01,48.542951741743806
Quezon,2019-10-01,42.54029801856715
Quezon,2019-11-01,41.8417920970488
Quezon,2019-12-01,36.60239207985655
Quezon,2020-01-01,35.83531747207848
Quezon,2020-02-01,35.736818176331354
Quezon,2020-03-01,41.70632792348624
Quezon,2020-04-01,45.79440110226151
Quezon,2020-05-01,50.20562744507614
Quezon,2020-06-01,49.188252198586234
Quezon,2020-07-01,47.7394548581651
Quezon,2020-08-01,50.52076270019488
Quezon,2020-09-01,48.75007649724737
Quezon,2020-10-01,48.32912359560149
Quezon,2020-11-01,46.9259992833801
Quezon,2020-12-01,43.35783797962167
Quezon,2021-01-01,39.44249025098548
Quezon,2021-02-01,43.58326425098754
Quezon,2021-03-01,47.43915584032255
Quezon,2021-04-01,56.905687990700244
Quezon,2021-05-01,54.96093577356557
Quezon,2021-06-01,58.75872523127738
Quezon,2021-07-01,53.5567800352042
Quezon,2021-08-01,51.795766223599244
Quezon,2021-09-01,51.20583592927242
Quezon,2021-10-01,47.89390486209848
Quezon,2021-11-01,42.3776765739116
Quezon,2021-12-01,40.5647448919941
Quezon,2022-01-01,43.344402146779814
Quezon,2022-02-01,39.32351146707043
Quezon,2022-03-01,42.63112166048776
Quezon,2022-04-01,44.37415130461096
Quezon,2022-05-01,48.101941290354084
Quezon,2022-06-01,48.47297428593265
Quezon,2022-07-01,47.74892428865989
Quezon,2022-08-01,49.999345369502805
Quezon,2022-09-01,53.337712686113484
Quezon,2022-10-01,49.32960884701792
Quezon,2022-11-01,46.77643027399445
Quezon,2022-12-01,47.64739698864719
Quezon,2023-01-01,44.232661011674836
Quezon,2023-02-01,43.00181607390917
Quezon,2023-03-01,49.32343514748641
Quezon,2023-04-01,59.01104829953544
Quezon,2023-05-01,63.86978245125422
Quezon,2023-06-01,57.91266182494005
Quezon,2023-07-01,54.49460959977669
Quezon,2023-08-01,58.174836370947595
Quezon,2023-09-01,53.25878763732093
Quezon,2023-10-01,44.553216337857805
Quezon,2023-11-01,40.58213721038807
Quezon,2023-12-01,36.7134748546221
Quezon,2024-01-01,36.442834907753955
Quezon,2024-02-01,41.61116690522574
Quezon,2024-03-01,42.02755351996409
Quezon,2024-04-01,50.598385200600816
Quezon,2024-05-01,52.54177601589375
Quezon,2024-06-01,50.29791899191464
Quezon,2024-07-01,48.363282078051945
Quezon,2024-08-01,51.52845600811061
Quezon,2024-09-01,51.4518882878995
Quezon,2024-10-01,47.81779566382901
Quezon,2024-11-01,44.728673738481625
Quezon,2024-12-01,40.02795569729117
Quezon,2025-01-01,41.37293798858318
Quezon,2025-02-01,39.668501737867274
Quezon,2025-03-01,42.18612201747219
Quezon,2025-04-01,51.20937417268825
Quezon,2025-05-01,54.03217409452143
Quezon City,2018-06-01,80.23224890147077
Quezon City,2018-07-01,92.53831480575859
Quezon City,2018-08-01,83.90762078472083
Quezon City,2018-09-01,103.27689822370948
Quezon City,2018-10-01,112.89344734139398
Quezon City,2018-11-01,83.46553577257512
Quezon City,2018-12-01,73.33533449750658
Quezon City,2019-01-01,66.16854616896498
Quezon City,2019-02-01,94.1766902532675
Quezon City,2019-03-01,129.03500785356468
Quezon City,2019-04-01,118.42984849420657
Quezon City,2019-05-01,146.01093747709254
Quezon City,2019-06-01,121.14529132996832
Quezon City,2019-07-01,114.86094009865428
Quezon City,2019-08-01,75.70996143130236
Quezon City,2019-09-01,90.38349560277449
Quezon City,2019-10-01,96.52656694834073
Quezon City,2019-11-01,90.7590848203881
Quezon City,2019-12-01,75.58090329426918
Quezon City,2020-01-01,98.69082648756984
Quezon City,2020-02-01,64.48071476009046
Quezon City,2020-03-01,87.88123848597274
Quezon City,2020-04-01,68.42967576269159
Quezon City,2020-05-01,96.90998168378069
Quezon City,2020-06-01,108.5816915703912
Quezon City,2020-07-01,98.51029516835365
Quezon City,2020-08-01,87.86703100891427
Quezon City,2020-09-01,97.49883241954437
Quezon City,2020-10-01,85.76230238936654
Quezon City,2020-11-01,84.82245978098965
Quezon City,2020-12-01,95.59589465210188
Quezon City,2021-01-01,81.06361119785838
Quezon City,2021-02-01,86.50690569857852
Quezon City,2021-03-01,90.70074450970236
Quezon City,2021-04-01,106.71380823424764
Quezon City,2021-05-01,105.25069149049834
Quezon City,2021-06-01,127.37163713204882
Quezon City,2021-07-01,84.0109206654646
Quezon City,2021-08-01,93.8980971719978
Quezon City,2021-09-01,102.29992901025912
Quezon City,2021-10-01,82.24068255740656
Quezon City,2021-11-01,83.84690173027337
Quezon City,2021-12-01,73.57578648592255
Quezon City,2022-01-01,85.95390752915101
Quezon City,2022-02-01,78.66024781608895
Quezon City,2022-03-01,101.4074682887232
Quezon City,2022-04-01,85.83879445372571
Quezon City,2022-05-01,94.41842852975279
Quezon City,2022-06-01,117.79945523569289
Quezon City,2022-07-01,109.91160074195575
Quezon City,2022-08-01,101.32914833237233
Quezon City,2022-09-01,98.41632322405638
Quezon City,2022-10-01,95.26841808318017
Quezon City,2022-11-01,102.8264852401592
Quezon City,2022-12-01,86.34801582098461
Quezon City,2023-01-01,79.53118282752358
Quezon City,2023-02-01,87.18927316751895
Quezon City,2023-03-01,114.90191782244408
Quezon City,2023-04-01,126.66229372641698
Quezon City,2023-05-01,150.22238403960165
Quezon City,2023-06-01,131.92375216125345
Quezon City,2023-07-01,111.48147375219554
Quezon City,2023-08-01,95.5359291156656
Quezon City,2023-09-01,118.1194267035156
Quezon City,2023-10-01,98.35373720237212
Quezon City,2023-11-01,73.23052462758149
Quezon City,2023-12-01,73.28514805879483
Quezon City,2024-01-01,71.64432327779578
Quezon City,2024-02-01,82.15410950238585
Quezon City,2024-03-01,87.31009914478676
Quezon City,2024-04-01,113.60341005018118
Quezon City,2024-05-01,114.45552781035452
Quezon City,2024-06-01,120.79503523769309
Quezon City,2024-07-01,86.07007615466706
Quezon City,2024-08-01,104.24816362327091
Quezon City,2024-09-01,84.39374135060368
Quezon City,2024-10-01,110.24294081446682
Quezon City,2024-11-01,102.624218509334
Quezon City,2024-12-01,73.85620334176059
Quezon City,2025-01-01,87.54924418017546
Quezon City,2025-02-01,87.15766186589234
Quezon City,2025-03-01,78.32973389957196
Quezon City,2025-04-01,121.92376265056168
Quezon City,2025-05-01,106.18007784989085
Quirino,2018-06-01,55.652659076671675
Quirino,2018-07-01,58.80354304818755
Quirino,2018-08-01,53.217736371225214
Quirino,2018-09-01,53.3211926136469
Quirino,2018-10-01,52.236439581872446
Quirino,2018-11-01,44.74132284069156
Quirino,2018-12-01,47.51888600878984
Quirino,2019-01-01,41.48028077533476
Quirino,2019-02-01,45.18652199430611
Quirino,2019-03-01,50.58686662942788
Quirino,2019-04-01,54.61918133551989
Quirino,2019-05-01,61.01559145207709
Quirino,2019-06-01,59.096369995801695
Quirino,2019-07-01,54.74605980155072
Quirino,2019-08-01,51.31744607516781
Quirino,2019-09-01,44.8584710028854
Quirino,2019-10-01,42.70821948572452
Quirino,2019-11-01,39.363304891889754
Quirino,2019-12-01,36.593821590931014
Quirino,2020-01-01,36.299368463356565
Quirino,2020-02-01,35.97021831680953
Quirino,2020-03-01,44.44405512106726
Quirino,2020-04-01,49.68974474503782
Quirino,2020-05-01,53.922937254399564
Quirino,2020-06-01,50.10805391627554
Quirino,2020-07-01,49.76528987940585
Quirino,2020-08-01,48.69784049392302
Quirino,2020-09-01,46.42370407129357
Quirino,2020-10-01,44.06159145747398
Quirino,2020-11-01,45.4072463153436
Quirino,2020-12-01,43.53335456717476
Quirino,2021-01-01,39.2945306791321
Quirino,2021-02-01,42.24907554288048
Quirino,2021-03-01,49.591217525503176
Quirino,2021-04-01,58.5977282226643
Quirino,2021-05-01,59.78096496376973
Quirino,2021-06-01,61.22551339659605
Quirino,2021-07-01,55.16873139756594
Quirino,2021-08-01,51.09479476174256
Quirino,2021-09-01,51.584173875393525
Quirino,2021-10-01,46.52334566457845
Quirino,2021-11-01,43.62389949502552
Quirino,2021-12-01,39.53142068640976
Quirino,2022-01-01,39.97674122681001
Quirino,2022-02-01,39.09242944321814
Quirino,2022-03-01,42.67088208533045
Quirino,2022-04-01,45.449428686170855
Quirino,2022-05-01,49.60185751816505
Quirino,2022-06-01,48.069387266150976
Quirino,2022-07-01,48.10211369624858
Quirino,2022-08-01,50.45499411165747
Quirino,2022-09-01,51.904110773387714
Quirino,2022-10-01,48.42390679702747
Quirino,2022-11-01,45.179598713125394
Quirino,2022-12-01,45.263046443151225
Quirino,2023-01-01,43.205411132451836
Quirino,2023-02-01,46.47656426691051
Quirino,2023-03-01,54.21762334572258
Quirino,2023-04-01,62.53121468277301
Quirino,2023-05-01,65.50851195706935
Quirino,2023-06-01,58.00744814038189
Quirino,2023-07-01,59.06420163612001
Quirino,2023-08-01,56.771405204764704
Quirino,2023-09-01,51.783970595334566
Quirino,2023-10-01,46.543617297055455
Quirino,2023-11-01,42.69777864207159
Quirino,2023-12-01,35.61171381772255
Quirino,2024-01-01,36.02497217853153
Quirino,2024-02-01,43.60457751485217
Quirino,2024-03-01,44.16505181783444
Quirino,2024-04-01,53.9563536425117
Quirino,2024-05-01,53.6058061990298
Quirino,2024-06-01,49.4393423473074
Quirino,2024-07-01,46.276534259193035
Quirino,2024-08-01,51.30906739592708
Quirino,2024-09-01,49.90965845382849
Quirino,2024-10-01,46.599190097679035
Quirino,2024-11-01,44.51474518924134
Quirino,2024-12-01,39.64566488089494
Quirino,2025-01-01,41.04860708712035
Quirino,2025-02-01,40.61193663172632
Quirino,2025-03-01,46.31317992552378
Quirino,2025-04-01,56.96243935030001
Quirino,2025-05-01,56.381128917855634
Rizal,2018-06-01,70.90194314758436
Rizal,2018-07-01,82.33129701619373
Rizal,2018-08-01,68.61055276120827
Rizal,2018-09-01,77.1482375579467
Rizal,2018-10-01,64.86249098806758
Rizal,2018-11-01,49.949719537039435
Rizal,2018-12-01,53.185387567519015
Rizal,2019-01-01,45.26185818997467
Rizal,2019-02-01,49.45228031685517
Rizal,2019-03-01,57.70379986499801
Rizal,2019-04-01,60.41316412370295
Rizal,2019-05-01,86.28347786766116
Rizal,2019-06-01,77.63368795910729
Rizal,2019-07-01,81.080618147433
Rizal,2019-08-01,69.70154505371525
Rizal,2019-09-01,62.855807241655285
Rizal,2019-10-01,52.4223760697666
Rizal,2019-11-01,57.024277276286476
Rizal,2019-12-01,44.77789032082317
Rizal,2020-01-01,46.831738388443185
Rizal,2020-02-01,40.63718591327415
Rizal,2020-03-01,49.667622412902034
Rizal,2020-04-01,52.82486668961612
Rizal,2020-05-01,61.33343579105155
Rizal,2020-06-01,58.44211151005633
Rizal,2020-07-01,58.25787685835585
Rizal,2020-08-01,62.79216614467292
Rizal,2020-09-01,62.27976266150862
Rizal,2020-10-01,60.61011045075386
Rizal,2020-11-01,53.98395083151534
Rizal,2020-12-01,51.51021924227711
Rizal,2021-01-01,48.843866417355194
Rizal,2021-02-01,53.01862929713951
Rizal,2021-03-01,53.862969367311855
Rizal,2021-04-01,71.46940046711204
Rizal,2021-05-01,63.53511232461734
Rizal,2021-06-01,82.49571732938207
Rizal,2021-07-01,64.92075937249075
Rizal,2021-08-01,62.559661428119
Rizal,2021-09-01,64.88509515996388
Rizal,2021-10-01,61.29680962009812
Rizal,2021-11-01,48.689661335101235
Rizal,2021-12-01,47.47258185715042
Rizal,2022-01-01,50.610980319989444
Rizal,2022-02-01,46.06154082316337
Rizal,2022-03-01,51.096091245455135
Rizal,2022-04-01,52.91616683880355
Rizal,2022-05-01,57.89987678585893
Rizal,2022-06-01,62.22806807637561
Rizal,2022-07-01,69.12164222340898
Rizal,2022-08-01,75.453511681609
Rizal,2022-09-01,77.31013708886391
Rizal,2022-10-01,65.84356391958494
Rizal,2022-11-01,59.535063651752004
Rizal,2022-12-01,59.20102976399943
Rizal,2023-01-01,53.63522079177696
Rizal,2023-02-01,54.951729382022144
Rizal,2023-03-01,60.175385799504205
Rizal,2023-04-01,74.64367533681697
Rizal,2023-05-01,90.37704324801716
Rizal,2023-06-01,79.71949115528982
Rizal,2023-07-01,73.77978062505574
Rizal,2023-08-01,84.83218640084672
Rizal,2023-09-01,75.32578038098636
Rizal,2023-10-01,61.543180560601385
Rizal,2023-11-01,48.72294045997374
Rizal,2023-12-01,41.927537409555185
Rizal,2024-01-01,45.34896090979841
Rizal,2024-02-01,49.3840817556627
Rizal,2024-03-01,50.80204276241762
Rizal,2024-04-01,59.836318475478436
Rizal,2024-05-01,63.41179617762919
Rizal,2024-06-01,71.10399796012018
Rizal,2024-07-01,65.93083793775006
Rizal,2024-08-01,77.61706034124346
Rizal,2024-09-01,72.2325169343016
Rizal,2024-10-01,67.55247647840255
Rizal,2024-11-01,58.689707731320055
Rizal,2024-12-01,50.81606762043143
Rizal,2025-01-01,53.03944491114484
Rizal,2025-02-01,49.94559233160462
Rizal,2025-03-01,49.825200622418706
Rizal,2025-04-01,65.3032422395254
Rizal,2025-05-01,64.884051119427
Romblon,2018-06-01,45.664331704996485
Romblon,2018-07-01,46.07756646401745
Romblon,2018-08-01,44.209968970962244
Romblon,2018-09-01,45.43976349813042
Romblon,2018-10-01,47.4110269240787
Romblon,2018-11-01,43.86486964890366
Romblon,2018-12-01,42.65803342306032
Romblon,2019-01-01,40.038596429639384
Romblon,2019-02-01,41.78162357019731
Romblon,2019-03-01,43.39319113214725
Romblon,2019-04-01,44.45666477541478
Romblon,2019-05-01,52.850134168215234
Romblon,2019-06-01,50.72523026099162
Romblon,2019-07-01,47.751404079525265
Romblon,2019-08-01,46.57386988696575
Romblon,2019-09-01,40.64575545895317
Romblon,2019-10-01,40.45608753786928
Romblon,2019-11-01,37.88664569535629
Romblon,2019-12-01,34.94995627025283
Romblon,2020-01-01,33.74697943584648
Romblon,2020-02-01,34.33380427249423
Romblon,2020-03-01,39.40943586517885
Romblon,2020-04-01,43.592470017123624
Romblon,2020-05-01,45.28037768798448
Romblon,2020-06-01,44.21806165991964
Romblon,2020-07-01,43.8677819107099
Romblon,2020-08-01,43.5723684712216
Romblon,2020-09-01,42.92862543676407
Romblon,2020-10-01,45.4702493939688
Romblon,2020-11-01,42.98882271563023
Romblon,2020-12-01,38.83277562835268
Romblon,2021-01-01,35.23474079742774
Romblon,2021-02-01,39.03611640552677
Romblon,2021-03-01,42.41143309983648
Romblon,2021-04-01,51.67541723732971
Romblon,2021-05-01,49.17043247454947
Romblon,2021-06-01,47.190809543170346
Romblon,2021-07-01,46.501926429944085
Romblon,2021-08-01,45.82507772778756
Romblon,2021-09-01,46.9167975991658
Romblon,2021-10-01,44.27007284579364
Romblon,2021-11-01,40.81948824201796
Romblon,2021-12-01,38.01630073396691
Romblon,2022-01-01,41.494110113150235
Romblon,2022-02-01,38.570999813451245
Romblon,2022-03-01,39.96273794018155
Romblon,2022-04-01,44.10751451136122
Romblon,2022-05-01,44.80292291420705
Romblon,2022-06-01,43.323100256472635
Romblon,2022-07-01,44.18655309976169
Romblon,2022-08-01,42.958325561715554
Romblon,2022-09-01,44.66278276331462
Romblon,2022-10-01,46.0762978390638
Romblon,2022-11-01,43.44325374698707
Romblon,2022-12-01,43.92548622661944
Romblon,2023-01-01,40.55624773323465
Romblon,2023-02-01,39.24541333730434
Romblon,2023-03-01,45.516968219381816
Romblon,2023-04-01,53.40300077758704
Romblon,2023-05-01,55.505286806383225
Romblon,2023-06-01,50.980198669092935
Romblon,2023-07-01,49.01515245199705
Romblon,2023-08-01,47.94440839897554
Romblon,2023-09-01,47.171620574112346
Romblon,2023-10-01,42.42445072759248
Romblon,2023-11-01,38.44008632294347
Romblon,2023-12-01,36.21942443560848
Romblon,2024-01-01,34.764027267992105
Romblon,2024-02-01,39.63384476846472
Romblon,2024-03-01,40.725298125399725
Romblon,2024-04-01,47.06952412168401
Romblon,2024-05-01,47.92066791785029
Romblon,2024-06-01,45.67751554449898
Romblon,2024-07-01,43.14840730924389
Romblon,2024-08-01,42.040617635826
Romblon,2024-09-01,42.973972365569
Romblon,2024-10-01,43.70912100786244
Romblon,2024-11-01,41.62905967889292
Romblon,2024-12-01,36.12819433675533
Romblon,2025-01-01,37.60606952393319
Romblon,2025-02-01,35.95053224845395
Romblon,2025-03-01,38.08724433878783
Romblon,2025-04-01,45.14819285473326
Romblon,2025-05-01,48.16958189355816
Samar,2018-06-01,48.44874356984004
Samar,2018-07-01,47.12506530141784
Samar,2018-08-01,45.27629113082129
Samar,2018-09-01,43.56311208972663
Samar,2018-10-01,46.02181219103276
Samar,2018-11-01,40.82799063986209
Samar,2018-12-01,41.366957416247885
Samar,2019-01-01,37.542420424014765
Samar,2019-02-01,39.288103535664746
Samar,2019-03-01,42.24679256700891
Samar,2019-04-01,42.198556076072336
Samar,2019-05-01,48.50528274088104
Samar,2019-06-01,46.88096173106882
Samar,2019-07-01,46.8124479580338
Samar,2019-08-01,44.68945939551099
Samar,2019-09-01,40.06098190437129
Samar,2019-10-01,36.342869602463864
Samar,2019-11-01,35.536595222029845
Samar,2019-12-01,33.389952313463965
Samar,2020-01-01,31.599298450473963
Samar,2020-02-01,32.54921369530995
Samar,2020-03-01,37.02915703733246
Samar,2020-04-01,41.159611633542966
Samar,2020-05-01,41.4867004616852
Samar,2020-06-01,41.60780189591228
Samar,2020-07-01,41.5069623556605
Samar,2020-08-01,41.95062161292809
Samar,2020-09-01,40.95486559964554
Samar,2020-10-01,41.47673336302683
Samar,2020-11-01,40.304805990107006
Samar,2020-12-01,36.63468364166732
Samar,2021-01-01,34.526004849209784
Samar,2021-02-01,37.2353860082122
Samar,2021-03-01,40.62580022075959
Samar,2021-04-01,48.60510788945377
Samar,2021-05-01,44.31208464743959
Samar,2021-06-01,45.94841645932479
Samar,2021-07-01,44.35230582348591
Samar,2021-08-01,43.600125356507895
Samar,2021-09-01,42.86454604504335
Samar,2021-10-01,41.63792137417386
Samar,2021-11-01,37.87147212806957
Samar,2021-12-01,37.38152991987181
Samar,2022-01-01,39.41606814478385
Samar,2022-02-01,38.16740882366871
Samar,2022-03-01,37.665853744475264
Samar,2022-04-01,39.68726308289288
Samar,2022-05-01,42.4479394298344
Samar,2022-06-01,39.57395699973752
Samar,2022-07-01,40.814551712886
Samar,2022-08-01,43.035164277237925
Samar,2022-09-01,42.68205800722112
Samar,2022-10-01,43.002845293720156
Samar,2022-11-01,40.803778440227305
Samar,2022-12-01,43.47674367766029
Samar,2023-01-01,38.85388508417798
Samar,2023-02-01,37.82279204969727
Samar,2023-03-01,40.84903627522224
Samar,2023-04-01,46.76425172967594
Samar,2023-05-01,51.51789370301337
Samar,2023-06-01,47.45436090578534
Samar,2023-07-01,45.938104058495014
Samar,2023-08-01,45.31113721695245
Samar,2023-09-01,44.593372850556015
Samar,2023-10-01,40.82651202630497
Samar,2023-11-01,35.563869925607264
Samar,2023-12-01,34.699296194182104
Samar,2024-01-01,33.30570790725168
Samar,2024-02-01,37.25670311936063
Samar,2024-03-01,39.225647867074834
Samar,2024-04-01,44.54703216613442
Samar,2024-05-01,45.68389160512029
Samar,2024-06-01,39.83535486018861
Samar,2024-07-01,39.54009877307259
Samar,2024-08-01,39.4533215741213
Samar,2024-09-01,41.33048162975219
Samar,2024-10-01,41.01488635486976
Samar,2024-11-01,40.6877456620447
Samar,2024-12-01,35.225502237377675
Samar,2025-01-01,34.36767507709942
Samar,2025-02-01,34.61895637125816
Samar,2025-03-01,34.061773030371334
Samar,2025-04-01,41.07480854946997
Samar,2025-05-01,43.066677090401434
Sarangani,2018-06-01,38.131052529470615
Sarangani,2018-07-01,42.077266314606945
Sarangani,2018-08-01,42.55172656048014
Sarangani,2018-09-01,41.833105126055
Sarangani,2018-10-01,41.181923262738316
Sarangani,2018-11-01,40.39446398853272
Sarangani,2018-12-01,38.42565871627388
Sarangani,2019-01-01,34.31030484068826
Sarangani,2019-02-01,38.67625430134306
Sarangani,2019-03-01,38.44246657429089
Sarangani,2019-04-01,35.91347312829877
Sarangani,2019-05-01,38.80416676785164
Sarangani,2019-06-01,37.583369522191965
Sarangani,2019-07-01,38.18101599195885
Sarangani,2019-08-01,35.78508091264693
Sarangani,2019-09-01,35.02749172272485
Sarangani,2019-10-01,33.01709161675429
Sarangani,2019-11-01,33.73192567058962
Sarangani,2019-12-01,33.17273104567117
Sarangani,2020-01-01,31.58198573366558
Sarangani,2020-02-01,31.74953838347287
Sarangani,2020-03-01,35.081023394100335
Sarangani,2020-04-01,39.896544039197295
Sarangani,2020-05-01,38.3027612586543
Sarangani,2020-06-01,38.196492893638904
Sarangani,2020-07-01,38.600098448495245
Sarangani,2020-08-01,39.31966373385231
Sarangani,2020-09-01,38.42654943289534
Sarangani,2020-10-01,39.04662030034981
Sarangani,2020-11-01,40.394479598699775
Sarangani,2020-12-01,35.3505200794603
Sarangani,2021-01-01,31.477722181966737
Sarangani,2021-02-01,32.503947034269885
Sarangani,2021-03-01,33.92287812467574
Sarangani,2021-04-01,38.942724760777594
Sarangani,2021-05-01,37.40183266958175
Sarangani,2021-06-01,40.550558209479696
Sarangani,2021-07-01,41.85857939800441
Sarangani,2021-08-01,40.805377753525505
Sarangani,2021-09-01,41.883868119854306
Sarangani,2021-10-01,41.778025801036726
Sarangani,2021-11-01,39.96670502885949
Sarangani,2021-12-01,40.86456085719653
Sarangani,2022-01-01,39.7011193607446
Sarangani,2022-02-01,39.30521977643579
Sarangani,2022-03-01,37.674921532994915
Sarangani,2022-04-01,40.060286978521255
Sarangani,2022-05-01,41.72525023564438
Sarangani,2022-06-01,38.541052784634104
Sarangani,2022-07-01,38.91889898932264
Sarangani,2022-08-01,40.440540267246305
Sarangani,2022-09-01,40.91222364783655
Sarangani,2022-10-01,39.71628629317558
Sarangani,2022-11-01,39.06516060774564
Sarangani,2022-12-01,36.27101441154676
Sarangani,2023-01-01,34.84416494357155
Sarangani,2023-02-01,29.78076576175177
Sarangani,2023-03-01,35.38527732508877
Sarangani,2023-04-01,39.52405252671791
Sarangani,2023-05-01,40.90173929924786
Sarangani,2023-06-01,42.23837272508828
Sarangani,2023-07-01,40.878879821505514
Sarangani,2023-08-01,37.984275710903376
Sarangani,2023-09-01,38.91255740895536
Sarangani,2023-10-01,39.41028151162428
Sarangani,2023-11-01,37.852076079812264
Sarangani,2023-12-01,35.00424514914661
Sarangani,2024-01-01,33.94823336738588
Sarangani,2024-02-01,35.53868067390273
Sarangani,2024-03-01,39.078367419109455
Sarangani,2024-04-01,42.305273715353394
Sarangani,2024-05-01,42.31541582604845
Sarangani,2024-06-01,39.06970866604469
Sarangani,2024-07-01,38.10865548693349
Sarangani,2024-08-01,35.17665245256991
Sarangani,2024-09-01,35.879849924495964
Sarangani,2024-10-01,36.55597429294942
Sarangani,2024-11-01,34.94025180671254
Sarangani,2024-12-01,31.101360773956824
Sarangani,2025-01-01,30.322201524888882
Sarangani,2025-02-01,29.54601263832841
Sarangani,2025-03-01,29.520892501541564
Sarangani,2025-04-01,32.67779854440557
Sarangani,2025-05-01,34.46349254219643
Siquijor,2018-06-01,43.02701643961306
Siquijor,2018-07-01,44.90429841118969
Siquijor,2018-08-01,45.164769611125585
Siquijor,2018-09-01,42.82090962974247
Siquijor,2018-10-01,46.449991496117384
Siquijor,2018-11-01,41.81390269240006
Siquijor,2018-12-01,42.637839369629916
Siquijor,2019-01-01,37.323119173180444
Siquijor,2019-02-01,39.03467632388
Siquijor,2019-03-01,40.6597125944613
Siquijor,2019-04-01,39.73228050887933
Siquijor,2019-05-01,46.88682490834481
Siquijor,2019-06-01,46.45781682470358
Siquijor,2019-07-01,44.39339962001936
Siquijor,2019-08-01,40.937010406475615
Siquijor,2019-09-01,36.4886274936287
Siquijor,2019-10-01,38.98723022465866
Siquijor,2019-11-01,36.0735541335274
Siquijor,2019-12-01,34.88458464513018
Siquijor,2020-01-01,34.628032226424864
Siquijor,2020-02-01,32.41698557095762
Siquijor,2020-03-01,35.41478675204582
Siquijor,2020-04-01,40.36309877094482
Siquijor,2020-05-01,43.496600987838306
Siquijor,2020-06-01,43.23128776439059
Siquijor,2020-07-01,41.72381831389392
Siquijor,2020-08-01,41.42599597368859
