NAME_2,month,NO2,date
Cagayan de Oro City,2023-06,5.159274267059465E-5,2023-06-01T00:00:00
Bacolod City,2023-06,5.3421681323474115E-5,2023-06-01T00:00:00
Puerto Princesa City,2023-06,4.5413162329485934E-5,2023-06-01T00:00:00
Angeles City,2023-06,7.236671364056929E-5,2023-06-01T00:00:00
Lucena City,2023-06,6.554259075795744E-5,2023-06-01T00:00:00
General Santos City,2023-06,4.397131837901849E-5,2023-06-01T00:00:00
Olongapo City,2023-06,7.395415879371485E-5,2023-06-01T00:00:00
Zamboanga City,2023-06,4.3306810276295524E-5,2023-06-01T00:00:00
Butuan City,2023-07,4.45988741128591E-5,2023-07-01T00:00:00
Baguio City,2023-07,6.733297532510093E-5,2023-07-01T00:00:00
Cebu City,2023-07,5.444816377966265E-5,2023-07-01T00:00:00
Lapu-Lapu City,2023-07,5.4603926450978066E-5,2023-07-01T00:00:00
Mandaue City,2023-07,5.831783770212227E-5,2023-07-01T00:00:00
Davao City,2023-07,4.633699350136008E-5,2023-07-01T00:00:00
Iloilo City,2023-07,5.088999841172271E-5,2023-07-01T00:00:00
Ormoc City,2023-07,4.700640422186963E-5,2023-07-01T00:00:00
Tacloban City,2023-07,4.485240926212567E-5,2023-07-01T00:00:00
Las Piñas,2023-07,7.8714996828367E-5,2023-07-01T00:00:00
Makati City,2023-07,9.718416869693335E-5,2023-07-01T00:00:00
Malabon,2023-07,1.2087852958801582E-4,2023-07-01T00:00:00
Mandaluyong,2023-07,1.0523236339392853E-4,2023-07-01T00:00:00
Manila,2023-07,1.251271809675925E-4,2023-07-01T00:00:00
Marikina,2023-07,1.0653153812857348E-4,2023-07-01T00:00:00
Muntinlupa,2023-07,7.074317870307427E-5,2023-07-01T00:00:00
Navotas,2023-07,1.1908300155127689E-4,2023-07-01T00:00:00
Parañaque,2023-07,8.571365653864624E-5,2023-07-01T00:00:00
Pasay City,2023-07,1.0218563229038789E-4,2023-07-01T00:00:00
Pasig City,2023-07,9.573171884409559E-5,2023-07-01T00:00:00
Quezon City,2023-07,1.1350065318667914E-4,2023-07-01T00:00:00
San Juan,2023-07,1.1753695541193614E-4,2023-07-01T00:00:00
Taguig,2023-07,8.712021682978284E-5,2023-07-01T00:00:00
Valenzuela,2023-07,1.1019242848118427E-4,2023-07-01T00:00:00
Cagayan de Oro City,2023-07,4.9483298256864804E-5,2023-07-01T00:00:00
Bacolod City,2023-07,5.336270258798976E-5,2023-07-01T00:00:00
Puerto Princesa City,2023-07,4.3905431354277744E-5,2023-07-01T00:00:00
Angeles City,2023-07,6.816451027404053E-5,2023-07-01T00:00:00
Lucena City,2023-07,5.777332417504233E-5,2023-07-01T00:00:00
General Santos City,2023-07,4.175857352073547E-5,2023-07-01T00:00:00
Olongapo City,2023-07,6.462668698589101E-5,2023-07-01T00:00:00
Zamboanga City,2023-07,4.391521188777573E-5,2023-07-01T00:00:00
Butuan City,2023-08,4.3972054421497926E-5,2023-08-01T00:00:00
Baguio City,2023-08,5.335855304978743E-5,2023-08-01T00:00:00
Cebu City,2023-08,5.181650168730265E-5,2023-08-01T00:00:00
Lapu-Lapu City,2023-08,5.312895468735861E-5,2023-08-01T00:00:00
Mandaue City,2023-08,5.653482540059228E-5,2023-08-01T00:00:00
Davao City,2023-08,4.334277467022293E-5,2023-08-01T00:00:00
Iloilo City,2023-08,4.566646482612309E-5,2023-08-01T00:00:00
Ormoc City,2023-08,4.289926818792578E-5,2023-08-01T00:00:00
Tacloban City,2023-08,4.5229026346159985E-5,2023-08-01T00:00:00
Las Piñas,2023-08,7.322010913895065E-5,2023-08-01T00:00:00
Makati City,2023-08,8.68227834919157E-5,2023-08-01T00:00:00
Malabon,2023-08,8.01577766443197E-5,2023-08-01T00:00:00
Mandaluyong,2023-08,9.099989822806136E-5,2023-08-01T00:00:00
Manila,2023-08,8.36913851713323E-5,2023-08-01T00:00:00
Marikina,2023-08,1.0335860500227551E-4,2023-08-01T00:00:00
Muntinlupa,2023-08,6.970527774474403E-5,2023-08-01T00:00:00
Navotas,2023-08,7.721519166417962E-5,2023-08-01T00:00:00
Parañaque,2023-08,7.857310035567683E-5,2023-08-01T00:00:00
Pasay City,2023-08,7.922116336968369E-5,2023-08-01T00:00:00
Pasig City,2023-08,9.77050765628551E-5,2023-08-01T00:00:00
Quezon City,2023-08,9.656008836260773E-5,2023-08-01T00:00:00
San Juan,2023-08,9.143676308152716E-5,2023-08-01T00:00:00
Taguig,2023-08,8.751180026106782E-5,2023-08-01T00:00:00
Valenzuela,2023-08,8.189242152306055E-5,2023-08-01T00:00:00
Cagayan de Oro City,2023-08,4.615161297046792E-5,2023-08-01T00:00:00
Bacolod City,2023-08,4.9094994842940464E-5,2023-08-01T00:00:00
Puerto Princesa City,2023-08,4.134792712512868E-5,2023-08-01T00:00:00
Angeles City,2023-08,5.9001864273378356E-5,2023-08-01T00:00:00
Lucena City,2023-08,5.722012752313859E-5,2023-08-01T00:00:00
General Santos City,2023-08,3.886934792623889E-5,2023-08-01T00:00:00
Olongapo City,2023-08,5.141717102250984E-5,2023-08-01T00:00:00
Zamboanga City,2023-08,3.626896610672065E-5,2023-08-01T00:00:00
Butuan City,2023-09,4.209098528504243E-5,2023-09-01T00:00:00
Baguio City,2023-09,5.6912438718953276E-5,2023-09-01T00:00:00
Cebu City,2023-09,5.42392743147775E-5,2023-09-01T00:00:00
Lapu-Lapu City,2023-09,5.4061492776388836E-5,2023-09-01T00:00:00
Mandaue City,2023-09,6.0746394062552104E-5,2023-09-01T00:00:00
Davao City,2023-09,4.3984256411727474E-5,2023-09-01T00:00:00
Iloilo City,2023-09,5.011328646421726E-5,2023-09-01T00:00:00
Ormoc City,2023-09,4.764309352201757E-5,2023-09-01T00:00:00
Tacloban City,2023-09,4.559502353344654E-5,2023-09-01T00:00:00
Las Piñas,2023-09,8.669797507424277E-5,2023-09-01T00:00:00
Makati City,2023-09,1.1585178182706178E-4,2023-09-01T00:00:00
Malabon,2023-09,1.1638399911238961E-4,2023-09-01T00:00:00
Mandaluyong,2023-09,1.2172170708555075E-4,2023-09-01T00:00:00
Manila,2023-09,1.252961270668057E-4,2023-09-01T00:00:00
Marikina,2023-09,1.1905291001397016E-4,2023-09-01T00:00:00
Muntinlupa,2023-09,8.170128247148706E-5,2023-09-01T00:00:00
Navotas,2023-09,1.113788506977799E-4,2023-09-01T00:00:00
Parañaque,2023-09,9.619521004062679E-5,2023-09-01T00:00:00
Pasay City,2023-09,1.1289560268211549E-4,2023-09-01T00:00:00
Pasig City,2023-09,1.154419909967887E-4,2023-09-01T00:00:00
Quezon City,2023-09,1.1949566632430348E-4,2023-09-01T00:00:00
San Juan,2023-09,1.2481586124668743E-4,2023-09-01T00:00:00
Taguig,2023-09,1.0241121518055124E-4,2023-09-01T00:00:00
Valenzuela,2023-09,1.177123904043862E-4,2023-09-01T00:00:00
Cagayan de Oro City,2023-09,4.807867757729767E-5,2023-09-01T00:00:00
Bacolod City,2023-09,5.168638238364381E-5,2023-09-01T00:00:00
Puerto Princesa City,2023-09,4.130260780272161E-5,2023-09-01T00:00:00
Angeles City,2023-09,6.573282396423522E-5,2023-09-01T00:00:00
Lucena City,2023-09,5.604404883124058E-5,2023-09-01T00:00:00
General Santos City,2023-09,3.998757681840928E-5,2023-09-01T00:00:00
Olongapo City,2023-09,5.523132203467921E-5,2023-09-01T00:00:00
Zamboanga City,2023-09,3.82475646756597E-5,2023-09-01T00:00:00
Butuan City,2023-10,4.0284884725168346E-5,2023-10-01T00:00:00
Baguio City,2023-10,5.730612353548835E-5,2023-10-01T00:00:00
Cebu City,2023-10,5.581985398517918E-5,2023-10-01T00:00:00
Lapu-Lapu City,2023-10,5.3775138408836664E-5,2023-10-01T00:00:00
Mandaue City,2023-10,5.9903518723154036E-5,2023-10-01T00:00:00
Davao City,2023-10,4.3964654989234916E-5,2023-10-01T00:00:00
Iloilo City,2023-10,4.9566082426970996E-5,2023-10-01T00:00:00
Ormoc City,2023-10,4.2259579984399364E-5,2023-10-01T00:00:00
Tacloban City,2023-10,4.138388814356491E-5,2023-10-01T00:00:00
Las Piñas,2023-10,7.714146491680502E-5,2023-10-01T00:00:00
Makati City,2023-10,1.1247140386679174E-4,2023-10-01T00:00:00
Malabon,2023-10,1.0073768023529188E-4,2023-10-01T00:00:00
Mandaluyong,2023-10,1.2498887641771434E-4,2023-10-01T00:00:00
Manila,2023-10,1.23901504157359E-4,2023-10-01T00:00:00
Marikina,2023-10,9.667854147666923E-5,2023-10-01T00:00:00
Muntinlupa,2023-10,6.734538751864959E-5,2023-10-01T00:00:00
Navotas,2023-10,1.0329015483093327E-4,2023-10-01T00:00:00
Parañaque,2023-10,8.954719298675738E-5,2023-10-01T00:00:00
Pasay City,2023-10,1.0946803551419027E-4,2023-10-01T00:00:00
Pasig City,2023-10,1.0995324873033972E-4,2023-10-01T00:00:00
Quezon City,2023-10,1.0087322863150833E-4,2023-10-01T00:00:00
San Juan,2023-10,1.2522916888731928E-4,2023-10-01T00:00:00
Taguig,2023-10,8.939466831538486E-5,2023-10-01T00:00:00
Valenzuela,2023-10,8.915471244467844E-5,2023-10-01T00:00:00
Cagayan de Oro City,2023-10,4.737871727069085E-5,2023-10-01T00:00:00
Bacolod City,2023-10,5.111644643001639E-5,2023-10-01T00:00:00
Puerto Princesa City,2023-10,3.822872884466253E-5,2023-10-01T00:00:00
Angeles City,2023-10,5.864087686429062E-5,2023-10-01T00:00:00
Lucena City,2023-10,4.8550869617039E-5,2023-10-01T00:00:00
General Santos City,2023-10,4.1403331872211525E-5,2023-10-01T00:00:00
Olongapo City,2023-10,5.1965479510572316E-5,2023-10-01T00:00:00
Zamboanga City,2023-10,3.7209087954683984E-5,2023-10-01T00:00:00
Butuan City,2023-11,3.6643479369192176E-5,2023-11-01T00:00:00
Baguio City,2023-11,5.448241554672885E-5,2023-11-01T00:00:00
Cebu City,2023-11,4.341212293108965E-5,2023-11-01T00:00:00
Lapu-Lapu City,2023-11,4.478240788849122E-5,2023-11-01T00:00:00
Mandaue City,2023-11,4.834707676188747E-5,2023-11-01T00:00:00
Davao City,2023-11,4.026013012291901E-5,2023-11-01T00:00:00
Iloilo City,2023-11,4.4736548221765225E-5,2023-11-01T00:00:00
Ormoc City,2023-11,3.7124557572474044E-5,2023-11-01T00:00:00
Tacloban City,2023-11,3.584099579057524E-5,2023-11-01T00:00:00
Las Piñas,2023-11,7.432718747113827E-5,2023-11-01T00:00:00
Makati City,2023-11,8.603848967680302E-5,2023-11-01T00:00:00
Malabon,2023-11,8.253508587173534E-5,2023-11-01T00:00:00
Mandaluyong,2023-11,9.108575220176352E-5,2023-11-01T00:00:00
Manila,2023-11,1.0388439407639009E-4,2023-11-01T00:00:00
Marikina,2023-11,7.22898711083114E-5,2023-11-01T00:00:00
Muntinlupa,2023-11,5.955989945925761E-5,2023-11-01T00:00:00
Navotas,2023-11,8.742302213477465E-5,2023-11-01T00:00:00
Parañaque,2023-11,7.920796437936757E-5,2023-11-01T00:00:00
Pasay City,2023-11,9.402849695670716E-5,2023-11-01T00:00:00
Pasig City,2023-11,7.999609085483246E-5,2023-11-01T00:00:00
Quezon City,2023-11,7.49333091575428E-5,2023-11-01T00:00:00
San Juan,2023-11,9.316059763913246E-5,2023-11-01T00:00:00
Taguig,2023-11,7.1537808217009E-5,2023-11-01T00:00:00
Valenzuela,2023-11,7.200826846087933E-5,2023-11-01T00:00:00
Cagayan de Oro City,2023-11,4.6964894202216165E-5,2023-11-01T00:00:00
Bacolod City,2023-11,4.627991481432702E-5,2023-11-01T00:00:00
Puerto Princesa City,2023-11,3.8874691654401356E-5,2023-11-01T00:00:00
Angeles City,2023-11,5.362292613430111E-5,2023-11-01T00:00:00
Lucena City,2023-11,4.472850108846934E-5,2023-11-01T00:00:00
General Santos City,2023-11,3.9806152934793394E-5,2023-11-01T00:00:00
Olongapo City,2023-11,5.336870456451679E-5,2023-11-01T00:00:00
Zamboanga City,2023-11,3.758849012376677E-5,2023-11-01T00:00:00
Butuan City,2023-12,3.5404761382805106E-5,2023-12-01T00:00:00
Baguio City,2023-12,4.7414310698552E-5,2023-12-01T00:00:00
Cebu City,2023-12,3.9013451332356654E-5,2023-12-01T00:00:00
Lapu-Lapu City,2023-12,4.083996667846312E-5,2023-12-01T00:00:00
Mandaue City,2023-12,4.219962884670609E-5,2023-12-01T00:00:00
Davao City,2023-12,3.629654485318745E-5,2023-12-01T00:00:00
Iloilo City,2023-12,4.2041076056751195E-5,2023-12-01T00:00:00
Ormoc City,2023-12,3.495101407160787E-5,2023-12-01T00:00:00
Tacloban City,2023-12,3.553983514573707E-5,2023-12-01T00:00:00
Las Piñas,2023-12,5.879037587364401E-5,2023-12-01T00:00:00
Makati City,2023-12,8.299636655383448E-5,2023-12-01T00:00:00
Malabon,2023-12,8.154024083030624E-5,2023-12-01T00:00:00
Mandaluyong,2023-12,8.906145363619552E-5,2023-12-01T00:00:00
Manila,2023-12,1.0436546059565872E-4,2023-12-01T00:00:00
Marikina,2023-12,6.380424518503132E-5,2023-12-01T00:00:00
Muntinlupa,2023-12,4.9675508994832584E-5,2023-12-01T00:00:00
Navotas,2023-12,8.42860322694155E-5,2023-12-01T00:00:00
Parañaque,2023-12,6.783024946723785E-5,2023-12-01T00:00:00
Pasay City,2023-12,9.186705685277521E-5,2023-12-01T00:00:00
Pasig City,2023-12,6.877673376439235E-5,2023-12-01T00:00:00
Quezon City,2023-12,7.511375028024795E-5,2023-12-01T00:00:00
San Juan,2023-12,9.507322736122397E-5,2023-12-01T00:00:00
Taguig,2023-12,6.076685319012248E-5,2023-12-01T00:00:00
Valenzuela,2023-12,7.676243434773408E-5,2023-12-01T00:00:00
Cagayan de Oro City,2023-12,4.466585960126202E-5,2023-12-01T00:00:00
Bacolod City,2023-12,4.462929174028841E-5,2023-12-01T00:00:00
Puerto Princesa City,2023-12,3.634333888271752E-5,2023-12-01T00:00:00
Angeles City,2023-12,5.0321349323338344E-5,2023-12-01T00:00:00
Lucena City,2023-12,3.91111734120653E-5,2023-12-01T00:00:00
General Santos City,2023-12,3.671133095587782E-5,2023-12-01T00:00:00
Olongapo City,2023-12,4.434994539654633E-5,2023-12-01T00:00:00
Zamboanga City,2023-12,3.6330947602115956E-5,2023-12-01T00:00:00
Butuan City,2024-01,3.4101924494701765E-5,2024-01-01T00:00:00
Baguio City,2024-01,5.069586369800611E-5,2024-01-01T00:00:00
Cebu City,2024-01,3.660846340762109E-5,2024-01-01T00:00:00
Lapu-Lapu City,2024-01,3.8763676476127795E-5,2024-01-01T00:00:00
Mandaue City,2024-01,4.137605133603869E-5,2024-01-01T00:00:00
Davao City,2024-01,3.383109049053304E-5,2024-01-01T00:00:00
Iloilo City,2024-01,3.6585546043350695E-5,2024-01-01T00:00:00
Ormoc City,2024-01,3.358274377836575E-5,2024-01-01T00:00:00
Tacloban City,2024-01,3.394908510873099E-5,2024-01-01T00:00:00
Las Piñas,2024-01,7.116605761011529E-5,2024-01-01T00:00:00
Makati City,2024-01,9.166582746506345E-5,2024-01-01T00:00:00
Malabon,2024-01,8.442146944836522E-5,2024-01-01T00:00:00
Mandaluyong,2024-01,9.411701117729693E-5,2024-01-01T00:00:00
Manila,2024-01,1.0564230906838704E-4,2024-01-01T00:00:00
Marikina,2024-01,6.820068198220804E-5,2024-01-01T00:00:00
Muntinlupa,2024-01,5.582853611955208E-5,2024-01-01T00:00:00
Navotas,2024-01,8.745848697016585E-5,2024-01-01T00:00:00
Parañaque,2024-01,8.180444348972118E-5,2024-01-01T00:00:00
Pasay City,2024-01,9.910178737261894E-5,2024-01-01T00:00:00
Pasig City,2024-01,7.796000104552546E-5,2024-01-01T00:00:00
Quezon City,2024-01,7.361565259427661E-5,2024-01-01T00:00:00
San Juan,2024-01,9.659380681305797E-5,2024-01-01T00:00:00
Taguig,2024-01,7.655178125740467E-5,2024-01-01T00:00:00
Valenzuela,2024-01,7.15470203812046E-5,2024-01-01T00:00:00
Cagayan de Oro City,2024-01,3.980463296773281E-5,2024-01-01T00:00:00
Bacolod City,2024-01,4.008481306693058E-5,2024-01-01T00:00:00
Puerto Princesa City,2024-01,3.445337241953926E-5,2024-01-01T00:00:00
Angeles City,2024-01,4.9760200491234744E-5,2024-01-01T00:00:00
Lucena City,2024-01,3.873367170236924E-5,2024-01-01T00:00:00
General Santos City,2024-01,3.440302435930131E-5,2024-01-01T00:00:00
Olongapo City,2024-01,4.907432398578787E-5,2024-01-01T00:00:00
Zamboanga City,2024-01,3.56549930478901E-5,2024-01-01T00:00:00
Butuan City,2024-02,3.5502219679761795E-5,2024-02-01T00:00:00
Baguio City,2024-02,6.118437612915315E-5,2024-02-01T00:00:00
Cebu City,2024-02,4.0255412220209654E-5,2024-02-01T00:00:00
Lapu-Lapu City,2024-02,4.001530983642785E-5,2024-02-01T00:00:00
Mandaue City,2024-02,4.326750578536438E-5,2024-02-01T00:00:00
Davao City,2024-02,3.5895669991969776E-5,2024-02-01T00:00:00
Iloilo City,2024-02,4.145450628513857E-5,2024-02-01T00:00:00
Ormoc City,2024-02,3.677839145761237E-5,2024-02-01T00:00:00
Tacloban City,2024-02,3.712853037778813E-5,2024-02-01T00:00:00
Las Piñas,2024-02,6.482992374437079E-5,2024-02-01T00:00:00
Makati City,2024-02,9.091174613723937E-5,2024-02-01T00:00:00
Malabon,2024-02,1.0045621630646886E-4,2024-02-01T00:00:00
Mandaluyong,2024-02,9.719481797853939E-5,2024-02-01T00:00:00
Manila,2024-02,1.1535450867243168E-4,2024-02-01T00:00:00
Marikina,2024-02,7.17391835025572E-5,2024-02-01T00:00:00
Muntinlupa,2024-02,5.5253605625373684E-5,2024-02-01T00:00:00
Navotas,2024-02,1.013720694416454E-4,2024-02-01T00:00:00
Parañaque,2024-02,7.401482293159761E-5,2024-02-01T00:00:00
Pasay City,2024-02,9.659417591898723E-5,2024-02-01T00:00:00
Pasig City,2024-02,7.96296325835708E-5,2024-02-01T00:00:00
Quezon City,2024-02,8.387046763023459E-5,2024-02-01T00:00:00
San Juan,2024-02,1.005597621234773E-4,2024-02-01T00:00:00
Taguig,2024-02,7.113670875899144E-5,2024-02-01T00:00:00
Valenzuela,2024-02,9.142782034553913E-5,2024-02-01T00:00:00
Cagayan de Oro City,2024-02,4.4051772499747474E-5,2024-02-01T00:00:00
Bacolod City,2024-02,4.534218682134984E-5,2024-02-01T00:00:00
Puerto Princesa City,2024-02,3.693780742250023E-5,2024-02-01T00:00:00
Angeles City,2024-02,5.846275678271507E-5,2024-02-01T00:00:00
Lucena City,2024-02,4.617696543010425E-5,2024-02-01T00:00:00
General Santos City,2024-02,3.7002122813049365E-5,2024-02-01T00:00:00
Olongapo City,2024-02,5.728749809482537E-5,2024-02-01T00:00:00
Zamboanga City,2024-02,3.667603756912478E-5,2024-02-01T00:00:00
Butuan City,2024-03,3.713956427538643E-5,2024-03-01T00:00:00
Baguio City,2024-03,5.7710223857112244E-5,2024-03-01T00:00:00
Cebu City,2024-03,4.397668392849237E-5,2024-03-01T00:00:00
Lapu-Lapu City,2024-03,4.246401341655683E-5,2024-03-01T00:00:00
Mandaue City,2024-03,4.8121779156282505E-5,2024-03-01T00:00:00
Davao City,2024-03,3.766544101975827E-5,2024-03-01T00:00:00
Iloilo City,2024-03,4.6908821003298995E-5,2024-03-01T00:00:00
Ormoc City,2024-03,3.8080569027960284E-5,2024-03-01T00:00:00
Tacloban City,2024-03,3.912538745388918E-5,2024-03-01T00:00:00
Las Piñas,2024-03,6.768202973381055E-5,2024-03-01T00:00:00
Makati City,2024-03,8.299902112228114E-5,2024-03-01T00:00:00
Malabon,2024-03,9.871716604419685E-5,2024-03-01T00:00:00
Mandaluyong,2024-03,9.282921135342828E-5,2024-03-01T00:00:00
Manila,2024-03,1.1080250454650397E-4,2024-03-01T00:00:00
Marikina,2024-03,8.071493315366094E-5,2024-03-01T00:00:00
Muntinlupa,2024-03,6.145878814596034E-5,2024-03-01T00:00:00
Navotas,2024-03,1.014424473489243E-4,2024-03-01T00:00:00
Parañaque,2024-03,7.269667228768515E-5,2024-03-01T00:00:00
Pasay City,2024-03,8.522487032660901E-5,2024-03-01T00:00:00
Pasig City,2024-03,7.73096957442384E-5,2024-03-01T00:00:00
Quezon City,2024-03,8.926535009711831E-5,2024-03-01T00:00:00
San Juan,2024-03,1.0085222660760582E-4,2024-03-01T00:00:00
Taguig,2024-03,7.020615657329467E-5,2024-03-01T00:00:00
Valenzuela,2024-03,9.169421276127752E-5,2024-03-01T00:00:00
Cagayan de Oro City,2024-03,5.0353576182481735E-5,2024-03-01T00:00:00
Bacolod City,2024-03,4.9098704776235036E-5,2024-03-01T00:00:00
Puerto Princesa City,2024-03,3.940383142323151E-5,2024-03-01T00:00:00
Angeles City,2024-03,6.211733544116665E-5,2024-03-01T00:00:00
Lucena City,2024-03,4.8986075893235044E-5,2024-03-01T00:00:00
General Santos City,2024-03,4.0413386294564445E-5,2024-03-01T00:00:00
Olongapo City,2024-03,5.463234032702527E-5,2024-03-01T00:00:00
Zamboanga City,2024-03,3.848158164988037E-5,2024-03-01T00:00:00
Butuan City,2024-04,4.212833548560937E-5,2024-04-01T00:00:00
Baguio City,2024-04,7.121495450086216E-5,2024-04-01T00:00:00
Cebu City,2024-04,5.1278499857185726E-5,2024-04-01T00:00:00
Lapu-Lapu City,2024-04,4.872779686636337E-5,2024-04-01T00:00:00
Mandaue City,2024-04,5.280318074048012E-5,2024-04-01T00:00:00
Davao City,2024-04,4.316031299325385E-5,2024-04-01T00:00:00
Iloilo City,2024-04,5.612031230443462E-5,2024-04-01T00:00:00
Ormoc City,2024-04,4.478055757580206E-5,2024-04-01T00:00:00
Tacloban City,2024-04,4.344048158736048E-5,2024-04-01T00:00:00
Las Piñas,2024-04,7.301760628171249E-5,2024-04-01T00:00:00
Makati City,2024-04,8.733950081336659E-5,2024-04-01T00:00:00
Malabon,2024-04,1.3839117618943758E-4,2024-04-01T00:00:00
Mandaluyong,2024-04,1.0028182056797718E-4,2024-04-01T00:00:00
Manila,2024-04,1.282624371492989E-4,2024-04-01T00:00:00
Marikina,2024-04,8.931628285984827E-5,2024-04-01T00:00:00
Muntinlupa,2024-04,6.537421728266082E-5,2024-04-01T00:00:00
Navotas,2024-04,1.365304284368123E-4,2024-04-01T00:00:00
Parañaque,2024-04,7.662870443636055E-5,2024-04-01T00:00:00
Pasay City,2024-04,9.247703215720359E-5,2024-04-01T00:00:00
Pasig City,2024-04,8.53748617195323E-5,2024-04-01T00:00:00
Quezon City,2024-04,1.154434714668011E-4,2024-04-01T00:00:00
San Juan,2024-04,1.1153104800287427E-4,2024-04-01T00:00:00
Taguig,2024-04,7.026104975800799E-5,2024-04-01T00:00:00
Valenzuela,2024-04,1.339136420029839E-4,2024-04-01T00:00:00
Cagayan de Oro City,2024-04,5.270755951359009E-5,2024-04-01T00:00:00
Bacolod City,2024-04,5.579434103178533E-5,2024-04-01T00:00:00
Puerto Princesa City,2024-04,4.4442187730718414E-5,2024-04-01T00:00:00
Angeles City,2024-04,7.656426257473864E-5,2024-04-01T00:00:00
Lucena City,2024-04,5.8189101424853374E-5,2024-04-01T00:00:00
General Santos City,2024-04,4.4196759201435546E-5,2024-04-01T00:00:00
Olongapo City,2024-04,6.933210528851369E-5,2024-04-01T00:00:00
Zamboanga City,2024-04,4.2001401447184157E-5,2024-04-01T00:00:00
Butuan City,2024-05,4.3360815167193144E-5,2024-05-01T00:00:00
Baguio City,2024-05,6.695109712164631E-5,2024-05-01T00:00:00
Cebu City,2024-05,5.60900526293162E-5,2024-05-01T00:00:00
Lapu-Lapu City,2024-05,5.4265090495735434E-5,2024-05-01T00:00:00
Mandaue City,2024-05,6.187244666787064E-5,2024-05-01T00:00:00
Davao City,2024-05,4.582518607412042E-5,2024-05-01T00:00:00
Iloilo City,2024-05,5.816908095189477E-5,2024-05-01T00:00:00
Ormoc City,2024-05,4.616829804532303E-5,2024-05-01T00:00:00
Tacloban City,2024-05,4.487311530931579E-5,2024-05-01T00:00:00
Las Piñas,2024-05,8.021451705622283E-5,2024-05-01T00:00:00
Makati City,2024-05,1.0171174817263694E-4,2024-05-01T00:00:00
Malabon,2024-05,1.375690128406133E-4,2024-05-01T00:00:00
Mandaluyong,2024-05,1.1072808931070299E-4,2024-05-01T00:00:00
Manila,2024-05,1.3846229180291826E-4,2024-05-01T00:00:00
Marikina,2024-05,9.647954602347509E-5,2024-05-01T00:00:00
Muntinlupa,2024-05,7.225958236353348E-5,2024-05-01T00:00:00
Navotas,2024-05,1.3628458647936607E-4,2024-05-01T00:00:00
Parañaque,2024-05,8.673853818475327E-5,2024-05-01T00:00:00
Pasay City,2024-05,1.0457445121425218E-4,2024-05-01T00:00:00
Pasig City,2024-05,9.20777560349379E-5,2024-05-01T00:00:00
Quezon City,2024-05,1.1634473231819164E-4,2024-05-01T00:00:00
San Juan,2024-05,1.2444735946360973E-4,2024-05-01T00:00:00
Taguig,2024-05,7.88835727648278E-5,2024-05-01T00:00:00
Valenzuela,2024-05,1.2824889879006632E-4,2024-05-01T00:00:00
Cagayan de Oro City,2024-05,5.673427895624706E-5,2024-05-01T00:00:00
Bacolod City,2024-05,5.8812707143442264E-5,2024-05-01T00:00:00
Puerto Princesa City,2024-05,4.3793204435741535E-5,2024-05-01T00:00:00
Angeles City,2024-05,7.314854876793834E-5,2024-05-01T00:00:00
Lucena City,2024-05,5.957297060841445E-5,2024-05-01T00:00:00
General Santos City,2024-05,4.493016745669266E-5,2024-05-01T00:00:00
Olongapo City,2024-05,6.932273844620567E-5,2024-05-01T00:00:00
Zamboanga City,2024-05,4.2214604017144955E-5,2024-05-01T00:00:00
Butuan City,2024-06,4.1714654687064795E-5,2024-06-01T00:00:00
Baguio City,2024-06,6.231383985061368E-5,2024-06-01T00:00:00
Cebu City,2024-06,5.6753995644309454E-5,2024-06-01T00:00:00
Lapu-Lapu City,2024-06,5.0002349984843136E-5,2024-06-01T00:00:00
Mandaue City,2024-06,5.899220636909113E-5,2024-06-01T00:00:00
Davao City,2024-06,4.555996818956093E-5,2024-06-01T00:00:00
Iloilo City,2024-06,5.212494366494214E-5,2024-06-01T00:00:00
Ormoc City,2024-06,4.014452433337667E-5,2024-06-01T00:00:00
Tacloban City,2024-06,3.977724689374938E-5,2024-06-01T00:00:00
Las Piñas,2024-06,8.80815202829429E-5,2024-06-01T00:00:00
Makati City,2024-06,1.1252919221886706E-4,2024-06-01T00:00:00
Malabon,2024-06,1.2212779376932572E-4,2024-06-01T00:00:00
Mandaluyong,2024-06,1.2263264858548202E-4,2024-06-01T00:00:00
Manila,2024-06,1.3164980777589062E-4,2024-06-01T00:00:00
Marikina,2024-06,1.2076590559037365E-4,2024-06-01T00:00:00
Muntinlupa,2024-06,8.138047379072671E-5,2024-06-01T00:00:00
Navotas,2024-06,1.202960744821888E-4,2024-06-01T00:00:00
Parañaque,2024-06,9.680859176730429E-5,2024-06-01T00:00:00
Pasay City,2024-06,1.1250076736374919E-4,2024-06-01T00:00:00
Pasig City,2024-06,1.1724045547328068E-4,2024-06-01T00:00:00
Quezon City,2024-06,1.2313488831442525E-4,2024-06-01T00:00:00
San Juan,2024-06,1.2965210013459445E-4,2024-06-01T00:00:00
Taguig,2024-06,9.774355077422525E-5,2024-06-01T00:00:00
Valenzuela,2024-06,1.1976306033214955E-4,2024-06-01T00:00:00
Cagayan de Oro City,2024-06,5.2008405374978906E-5,2024-06-01T00:00:00
Bacolod City,2024-06,5.559405268889815E-5,2024-06-01T00:00:00
Puerto Princesa City,2024-06,4.116946007242467E-5,2024-06-01T00:00:00
Angeles City,2024-06,7.324191294228264E-5,2024-06-01T00:00:00
Lucena City,2024-06,5.996087460538885E-5,2024-06-01T00:00:00
